claim_id,source_file,source_claim,parameter_id,environment,claim_type,production_value,production_unit,source_id,source_value_if_available,conflict_type,conflict_reason,resolution_status
4acb081a1b1dd231,guides/ph/what-causes-high-pool-ph.html,"Quick Answer The main causes of high pool pH are CO2 off-gassing from the water surface, high total alkalinity (which resists downward correction), aeration from jets or waterfalls, algae growth consuming dissolved CO2, salt water chlorine generators, and fill water that enters with a high pH.",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
8fa2a3835db7241d,guides/ph/what-causes-high-pool-ph.html,CO2 off-gassing is the universal cause of pH rise in all pools High total alkalinity amplifies pH drift and makes correction harder Salt chlorine generators and aeration features accelerate pH rise significantly Lowering TA to 80–90 ppm is the most effective long-term pH stabilizer Pool pH naturally…,ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
4031e14f0dada9ba,guides/ph/what-causes-high-pool-ph.html,"Root causes of high pool pH Cause Why it raises pH How to address CO2 off-gassing Dissolved CO2 forms carbonic acid; losing CO2 removes acid Regular acid additions; lower TA Total alkalinity too high TA buffers against acid; pH rebounds after each correction Lower TA to 80–100 ppm first Waterfalls, …",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
9dee8cd324eeb13a,guides/ph/what-causes-high-pool-ph.html,"Root causes of high pool pH Cause Why it raises pH How to address CO2 off-gassing Dissolved CO2 forms carbonic acid; losing CO2 removes acid Regular acid additions; lower TA Total alkalinity too high TA buffers against acid; pH rebounds after each correction Lower TA to 80–100 ppm first Waterfalls, …",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
31e599f7d97446c1,guides/ph/what-causes-high-pool-ph.html,"Root causes of high pool pH Cause Why it raises pH How to address CO2 off-gassing Dissolved CO2 forms carbonic acid; losing CO2 removes acid Regular acid additions; lower TA Total alkalinity too high TA buffers against acid; pH rebounds after each correction Lower TA to 80–100 ppm first Waterfalls, …",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
53731e49e6992cd0,guides/ph/why-pool-ph-keeps-rising.html,"Why Pool pH Keeps Rising Quick Answer Pool pH rises naturally because CO2 constantly off-gasses from the water, which removes the acid that keeps pH stable.",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
c28a1873edc63f7b,guides/ph/why-pool-ph-keeps-rising.html,"Causes of rising pool pH Cause How it raises pH Solution CO2 off-gassing CO2 dissolved in water forms carbonic acid; as it escapes, acid is lost Add pH-down periodically High alkalinity TA acts as a pH buffer that resists lowering but accelerates rise Lower TA to 80–100 ppm Aeration (jets, waterfall…",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
097ddf6d686fffcd,guides/ph/why-pool-ph-keeps-rising.html,"Causes of rising pool pH Cause How it raises pH Solution CO2 off-gassing CO2 dissolved in water forms carbonic acid; as it escapes, acid is lost Add pH-down periodically High alkalinity TA acts as a pH buffer that resists lowering but accelerates rise Lower TA to 80–100 ppm Aeration (jets, waterfall…",ph,pool,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
6c4505b18aed9e30,guides/ph/why-pool-ph-keeps-rising.html,"Rainwater is slightly acidic (pH 5.6–6) and can briefly lower pool pH, but then accelerates CO2 off-gassing as the system equilibrates — often causing a net rise within 24 hours.",ph,unspecified,RULE_OF_THUMB,5.6-6,ph_units,,,RANGE_MISMATCH,"Value 5.6-6 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
b265deb7e147fb9b,guides/ph/why-pool-ph-keeps-rising.html,"Rainwater is slightly acidic (pH 5.6–6) and can briefly lower pool pH, but then accelerates CO2 off-gassing as the system equilibrates — often causing a net rise within 24 hours.",ph,pool,RULE_OF_THUMB,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
5e708250fc2f0029,guides/questions/can-rain-affect-pool-chemistry.html,"Rain dilutes all pool water chemistry — FC, pH, TA, and CYA all drop after heavy rain Rainwater (pH 5.5–6.5) is acidic and lowers pool pH significantly in large amounts Organic debris from rain creates immediate chlorine demand Shock after every storm of 1 inch or more to prevent algae growth Direct…",ph,pool,RANGE,5.5-6.5,ph_units,,,RANGE_MISMATCH,"Value 5.5-6.5 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
00d1697719d2d9f2,guides/questions/can-rain-affect-pool-chemistry.html,"Rainwater is slightly acidic (pH 5.5–6.5 typically), and in large volumes significantly lowers pool pH and total alkalinity.",ph,unspecified,RULE_OF_THUMB,5.5-6.5,ph_units,,,RANGE_MISMATCH,"Value 5.5-6.5 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
3747d5605a41c004,guides/questions/can-rain-affect-pool-chemistry.html,"Common Causes Rain Event Effect on Pool Chemistry Action Needed Light drizzle (<0.5 in) Negligible — minor dilution only Test; likely no major adjustment needed Moderate rain (0.5–1 in) FC drops 10–20%; pH may drop 0.1–0.3 Test FC, pH, TA; small adjustments likely needed Heavy rain (1–3 in) Signific…",free_chlorine,pool,RANGE,10-20,%,,,RANGE_MISMATCH,"Value 10-20 % does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
b01d7f87ae90ffc0,guides/questions/can-rain-affect-pool-chemistry.html,"Common Causes Rain Event Effect on Pool Chemistry Action Needed Light drizzle (<0.5 in) Negligible — minor dilution only Test; likely no major adjustment needed Moderate rain (0.5–1 in) FC drops 10–20%; pH may drop 0.1–0.3 Test FC, pH, TA; small adjustments likely needed Heavy rain (1–3 in) Signific…",ph,pool,RANGE,0.1-0.3,ph_units,,,RANGE_MISMATCH,"Value 0.1-0.3 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
339f67494edfe920,guides/questions/can-you-swim-after-shocking-a-pool.html,"For algae treatment shocks (10–20 ppm FC), wait 24–48 hours.",free_chlorine,unspecified,SAFETY_GUIDANCE,10-20,ppm,,,RANGE_MISMATCH,"Value 10-20 ppm does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4), range-fc-hottub-chlorine-routine (3-5) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
89483fe5d17d156d,guides/questions/can-you-swim-after-shocking-a-pool.html,Common Causes Scenario FC Range After Shock Typical Wait Time Normal weekly shock (1 lb/10k gal) 8–15 ppm 8–24 hours with pump running + sun Algae treatment (double/triple shock) 15–30 ppm 24–48 hours; test before swimming Extreme over-shock FC >30 ppm 48–72 hours or partial drain/refill required Ho…,free_chlorine,unspecified,RANGE,30,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
1fc8e85c5ee3f7b2,guides/questions/can-you-swim-after-shocking-a-pool.html,"For FC above 20 ppm, consider draining 15–20% of the pool and refilling with fresh water.",free_chlorine,unspecified,RANGE,20,ppm,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
282a9c684f86c6e6,guides/questions/can-you-swim-after-shocking-a-pool.html,"For FC above 20 ppm, consider draining 15–20% of the pool and refilling with fresh water.",free_chlorine,pool,RANGE,15-20,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
1b44036fd43b1283,guides/questions/why-does-pool-water-turn-cloudy.html,Common Causes Cause Why It Happens Fix Low FC (<1 ppm) Insufficient sanitization allows bacteria and algae growth Shock pool to 10 ppm FC; test and adjust pH first High pH (>7.8) Calcium carbonate precipitates out of solution at high pH Add muriatic acid to lower pH to 7.2–7.4 High alkalinity Carbon…,free_chlorine,pool,RANGE,10,ppm,,,UNSUPPORTED_PRODUCTION_CLAIM,"Value describes a product/chemical-supply specification (e.g. product concentration, %-by-weight), not a pool/spa water target -- never comparable to a water-chemistry range.",NOT_A_CHEMISTRY_CLAIM
b6669df18ab9543f,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",ph,unspecified,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
4df07b21bfe1cd05,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",free_chlorine,unspecified,RANGE,20,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
5ae9b9c2c3bbea3f,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",cyanuric_acid,unspecified,RANGE,100,ppm,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
2879fa931afc8995,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"The most common cause is high pH — at pH 7.8, over 60% of FC is in the weak hypochlorite ion form, and at pH 8.0, less than 20% is in the active hypochlorous acid form.",free_chlorine,unspecified,RANGE,60,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
00a5bdb7a0344057,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"The most common cause is high pH — at pH 7.8, over 60% of FC is in the weak hypochlorite ion form, and at pH 8.0, less than 20% is in the active hypochlorous acid form.",ph,unspecified,RANGE,8,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
643f760245f19138,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,Even 5 ppm FC at pH 8.0 effectively provides less sanitizing power than 1 ppm FC at pH 7.2.,ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
167a0c0e6fb49a77,guides/questions/why-is-my-pool-green-but-chlorine-is-high.html,"Additionally, some test kits (particularly OTO kits using yellow/orange color comparison) measure total chlorine, not free chlorine — a pool with 0 ppm FC but high combined chlorine will test ""high"" but provide zero sanitation.",free_chlorine,pool,RANGE,0,ppm,,,RANGE_MISMATCH,"Value 0-0 ppm does not overlap the canonical range(s) range-fc-pool-chlorine-no-cya (1-3), range-fc-pool-chlorine-with-cya (2-4) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
