claim_id,claim_text,parameter,production_context,source_id,source_support,support_type,decision,notes
c28a1873edc63f7b,"Causes of rising pool pH Cause How it raises pH Solution CO2 off-gassing CO2 dissolved in water forms carbonic acid; as it escapes, acid is lost Add pH-down periodically High alkalinity TA acts as a pH buffer that resists lowering but accelerates rise Lower TA to 80–100 ppm Aeration (jets, waterfall…",ph,"guides/ph/why-pool-ph-keeps-rising.html (env=pool, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
097ddf6d686fffcd,"Causes of rising pool pH Cause How it raises pH Solution CO2 off-gassing CO2 dissolved in water forms carbonic acid; as it escapes, acid is lost Add pH-down periodically High alkalinity TA acts as a pH buffer that resists lowering but accelerates rise Lower TA to 80–100 ppm Aeration (jets, waterfall…",ph,"guides/ph/why-pool-ph-keeps-rising.html (env=pool, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
6c4505b18aed9e30,"Rainwater is slightly acidic (pH 5.6–6) and can briefly lower pool pH, but then accelerates CO2 off-gassing as the system equilibrates — often causing a net rise within 24 hours.",ph,"guides/ph/why-pool-ph-keeps-rising.html (env=unspecified, 5.6-6 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 5.6-6 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
b265deb7e147fb9b,"Rainwater is slightly acidic (pH 5.6–6) and can briefly lower pool pH, but then accelerates CO2 off-gassing as the system equilibrates — often causing a net rise within 24 hours.",ph,"guides/ph/why-pool-ph-keeps-rising.html (env=pool, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
5e708250fc2f0029,"Rain dilutes all pool water chemistry — FC, pH, TA, and CYA all drop after heavy rain Rainwater (pH 5.5–6.5) is acidic and lowers pool pH significantly in large amounts Organic debris from rain creates immediate chlorine demand Shock after every storm of 1 inch or more to prevent algae growth Direct…",ph,"guides/questions/can-rain-affect-pool-chemistry.html (env=pool, 5.5-6.5 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 5.5-6.5 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
00d1697719d2d9f2,"Rainwater is slightly acidic (pH 5.5–6.5 typically), and in large volumes significantly lowers pool pH and total alkalinity.",ph,"guides/questions/can-rain-affect-pool-chemistry.html (env=unspecified, 5.5-6.5 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 5.5-6.5 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
3747d5605a41c004,"Common Causes Rain Event Effect on Pool Chemistry Action Needed Light drizzle (<0.5 in) Negligible — minor dilution only Test; likely no major adjustment needed Moderate rain (0.5–1 in) FC drops 10–20%; pH may drop 0.1–0.3 Test FC, pH, TA; small adjustments likely needed Heavy rain (1–3 in) Signific…",free_chlorine,"guides/questions/can-rain-affect-pool-chemistry.html (env=pool, 10-20 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-20 % does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
b01d7f87ae90ffc0,"Common Causes Rain Event Effect on Pool Chemistry Action Needed Light drizzle (<0.5 in) Negligible — minor dilution only Test; likely no major adjustment needed Moderate rain (0.5–1 in) FC drops 10–20%; pH may drop 0.1–0.3 Test FC, pH, TA; small adjustments likely needed Heavy rain (1–3 in) Signific…",ph,"guides/questions/can-rain-affect-pool-chemistry.html (env=pool, 0.1-0.3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0.1-0.3 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
339f67494edfe920,"For algae treatment shocks (10–20 ppm FC), wait 24–48 hours.",free_chlorine,"guides/questions/can-you-swim-after-shocking-a-pool.html (env=unspecified, 10-20 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-20 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
89483fe5d17d156d,Common Causes Scenario FC Range After Shock Typical Wait Time Normal weekly shock (1 lb/10k gal) 8–15 ppm 8–24 hours with pump running + sun Algae treatment (double/triple shock) 15–30 ppm 24–48 hours; test before swimming Extreme over-shock FC >30 ppm 48–72 hours or partial drain/refill required Ho…,free_chlorine,"guides/questions/can-you-swim-after-shocking-a-pool.html (env=unspecified, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-30 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
1fc8e85c5ee3f7b2,"For FC above 20 ppm, consider draining 15–20% of the pool and refilling with fresh water.",free_chlorine,"guides/questions/can-you-swim-after-shocking-a-pool.html (env=unspecified, 20-20 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 20-20 ppm does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
282a9c684f86c6e6,"For FC above 20 ppm, consider draining 15–20% of the pool and refilling with fresh water.",free_chlorine,"guides/questions/can-you-swim-after-shocking-a-pool.html (env=pool, 15-20 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 15-20 % does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
1b44036fd43b1283,Common Causes Cause Why It Happens Fix Low FC (<1 ppm) Insufficient sanitization allows bacteria and algae growth Shock pool to 10 ppm FC; test and adjust pH first High pH (>7.8) Calcium carbonate precipitates out of solution at high pH Add muriatic acid to lower pH to 7.2–7.4 High alkalinity Carbon…,free_chlorine,"guides/questions/why-does-pool-water-turn-cloudy.html (env=pool, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
f39b29d3a1367219,"If FC is below 1 ppm, shock the pool immediately at a full 1 lb per 10,000 gallons.",pool_volume,"guides/questions/why-does-pool-water-turn-cloudy.html (env=pool, 10000-10000 gallons)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
b6669df18ab9543f,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",ph,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
4df07b21bfe1cd05,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",free_chlorine,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 20-20 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 20-20 % does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
5ae9b9c2c3bbea3f,"High pH makes chlorine mostly inactive — at pH 8.0, less than 20% of FC is effective CYA above 100 ppm causes chlorine lock — FC is present but over-stabilized OTO test kits cannot distinguish free from combined chlorine — use DPD Fix pH first before any additional shocking — it is the single most i…",cyanuric_acid,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 100-100 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 100-100 ppm does not overlap any canonical range for cyanuric_acid/unspecified (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor, range-cya-hottub)."
2879fa931afc8995,"The most common cause is high pH — at pH 7.8, over 60% of FC is in the weak hypochlorite ion form, and at pH 8.0, less than 20% is in the active hypochlorous acid form.",free_chlorine,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 60-60 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 60-60 % does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
00a5bdb7a0344057,"The most common cause is high pH — at pH 7.8, over 60% of FC is in the weak hypochlorite ion form, and at pH 8.0, less than 20% is in the active hypochlorous acid form.",ph,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
643f760245f19138,Even 5 ppm FC at pH 8.0 effectively provides less sanitizing power than 1 ppm FC at pH 7.2.,ph,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
1d54031e376709e9,"The second most common cause is excessive CYA (above 80–100 ppm), which over-stabilizes chlorine into a tightly bound, largely unavailable state.",cyanuric_acid,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 80-100 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-saltwater-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
167a0c0e6fb49a77,"Additionally, some test kits (particularly OTO kits using yellow/orange color comparison) measure total chlorine, not free chlorine — a pool with 0 ppm FC but high combined chlorine will test ""high"" but provide zero sanitation.",free_chlorine,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=pool, 0-0 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 0-0 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
e43a04e59347c93e,Common Causes Cause Why Chlorine Reads High But Is Ineffective Fix High pH (>7.8) FC mostly inactive at high pH; less than 20% is HOCl at pH 8.0 Lower pH to 7.2–7.4 first; then re-shock CYA too high (>100 ppm) Chlorine lock: FC bound by excess stabilizer and unavailable Drain 30–50%; refill; rebalan…,ph,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
9987eac4693f2765,Common Causes Cause Why Chlorine Reads High But Is Ineffective Fix High pH (>7.8) FC mostly inactive at high pH; less than 20% is HOCl at pH 8.0 Lower pH to 7.2–7.4 first; then re-shock CYA too high (>100 ppm) Chlorine lock: FC bound by excess stabilizer and unavailable Drain 30–50%; refill; rebalan…,cyanuric_acid,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 100-100 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 100-100 ppm does not overlap any canonical range for cyanuric_acid/unspecified (checked: range-cya-public-pool-incident-response-max, range-cya-residential-routine-outdoor, range-cya-saltwater-outdoor, range-cya-hottub)."
8790ac1d8e89a4d4,Common Causes Cause Why Chlorine Reads High But Is Ineffective Fix High pH (>7.8) FC mostly inactive at high pH; less than 20% is HOCl at pH 8.0 Lower pH to 7.2–7.4 first; then re-shock CYA too high (>100 ppm) Chlorine lock: FC bound by excess stabilizer and unavailable Drain 30–50%; refill; rebalan…,free_chlorine,"guides/questions/why-is-my-pool-green-but-chlorine-is-high.html (env=unspecified, 30-50 %)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 30-50 % does not overlap any canonical range for free_chlorine/unspecified (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya, range-fc-hottub-chlorine-routine)."
a7453aa0ca8dc5ef,Common mistakes Dumping shock before knowing volume or current FC Ignoring CYA context on outdoor pools Short-circuiting filter run time during cleanup Calculators Pool volume · Chlorine · pH · Shock Related Pool Chemistry Guides Related in this topic Index Index — 1 Index — 2 Index — 3 Index — 4 Re…,ph,"guides/seasonal/opening-pool-chemistry-checklist.html (env=pool, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
5622bb3fe073a938,Common mistakes Dumping shock before knowing volume or current FC Ignoring CYA context on outdoor pools Short-circuiting filter run time during cleanup Calculators Pool volume · Chlorine · pH · Shock Related Pool Chemistry Guides Related in this topic Index Index — 1 Index — 2 Index — 3 Index — 4 Re…,ph,"guides/seasonal/opening-pool-chemistry-checklist.html (env=pool, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
1eed5df10e7b4fe7,Common mistakes Dumping shock before knowing volume or current FC Ignoring CYA context on outdoor pools Short-circuiting filter run time during cleanup Calculators Pool volume · Chlorine · pH · Shock Related Pool Chemistry Guides Related in this topic Index Index — 1 Index — 2 Index — 3 Index — 4 Re…,ph,"guides/seasonal/opening-pool-chemistry-checklist.html (env=pool, 3-3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 3-3 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
676597dc3765a50f,Common mistakes Dumping shock before knowing volume or current FC Ignoring CYA context on outdoor pools Short-circuiting filter run time during cleanup Calculators Pool volume · Chlorine · pH · Shock Related Pool Chemistry Guides Related in this topic Index Index — 1 Index — 2 Index — 3 Index — 4 Re…,ph,"guides/seasonal/opening-pool-chemistry-checklist.html (env=pool, 4-4 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 4-4 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
a5b157b748a9f9a1,"Hot Tub Chemical Levels Chart Quick Answer Ideal hot tub chemical levels: free chlorine 3–5 ppm, pH 7.2–7.8, total alkalinity 80–120 ppm, calcium hardness 150–250 ppm, CYA 30–50 ppm (if using unstabilized chlorine).",total_alkalinity,"hot-tub-chemical-levels-chart.html (env=hot_tub, 80-120 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-ta-hottub, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
