claim_id,source_url,source_file,source_claim,parameter_id,minimum,maximum,unit,value_type,environment,claim_type,extraction_status,scientific_review_status,source_registry_ids,review_required,notes
8504c267187d0bc8,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"For a 12,000-gallon pool , label dosing and reference tables assume known volume, known product strength, and a clear starting point for ppm.",,12000,12000,,unknown,pool,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
19eecc4c9cb80f65,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"Real pools rarely match every assumption: cyanuric acid (CYA) buffers UV loss but changes how much measured chlorine is immediately active; bather load, leaves, pollen, and warm water all raise sanitizer demand.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
652bfa5f5a3c5298,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"Always measure current free chlorine before adding, then use the Pool Chlorine Calculator so ounces match your readings—not pool size alone.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
02046240b12a9ac3,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",ph,1,3,ppm,concentration,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: ph does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
c79ff8ce21b2bbdc,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",ph,7.2,7.6,ph_units,ph_value,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
d04e8d8eca4c3588,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",total_alkalinity,80,120,ppm,concentration,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
f59b5d3c31cd128c,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,"You may notice green or cloudy water, slippery walls, or a strong “chlorine smell” from chloramines when sanitizer cannot keep up with organic load.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
519c4d870bdfc4d1,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,Repeated overdosing wastes chemicals and can throw off pH if you never retest between adds.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fffc84e39e4eca8d,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,Misjudging pool volume leads to systematic under- or overdosing all season.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
ce066373d78ec443,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-12000-gallon-pool.html,Quick tips Test free chlorine and pH at least twice weekly during swim season; test more often after storms or heavy use.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
95ba0a6063ac4d5b,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"For a 15,000-gallon pool, dose depends on current ppm and target.",,15000,15000,,unknown,pool,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
8a30d0bc38b6e383,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Most pools maintain free chlorine at 1–3 ppm —use the table or calculator for exact ounces.,free_chlorine,1,3,ppm,concentration,pool,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
6b96e49d1a8018b6,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Dosing uses your pool volume and test results.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
bbd2cfd4a39da391,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,The table below estimates ounces from 0 ppm; run the calculator with your current ppm for a precise dose.,,0,0,ppm,concentration,unspecified,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
515affcc7549dde0,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Test first Get exact dosing Open Pool Chlorine Calculator Go deeper Advanced: Salt water vs chlorine pool Edge case: Hot tub chlorine too high Related Pool Chemistry Guides Related in this topic Chlorine for 30,000 gal pool Chlorine for 5,000 gal pool Chlorine for 7,000 gal pool Chlorine for 8,000 g…",salt,30000,30000,gal,volume,both,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: salt does not accept a volume value -- likely extraction noise, not a real claim about this parameter."
80d76682c44876a7,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Test first Get exact dosing Open Pool Chlorine Calculator Go deeper Advanced: Salt water vs chlorine pool Edge case: Hot tub chlorine too high Related Pool Chemistry Guides Related in this topic Chlorine for 30,000 gal pool Chlorine for 5,000 gal pool Chlorine for 7,000 gal pool Chlorine for 8,000 g…",salt,5000,5000,gal,volume,both,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: salt does not accept a volume value -- likely extraction noise, not a real claim about this parameter."
cd22e2250fa1a42e,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Test first Get exact dosing Open Pool Chlorine Calculator Go deeper Advanced: Salt water vs chlorine pool Edge case: Hot tub chlorine too high Related Pool Chemistry Guides Related in this topic Chlorine for 30,000 gal pool Chlorine for 5,000 gal pool Chlorine for 7,000 gal pool Chlorine for 8,000 g…",salt,7000,7000,gal,volume,both,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: salt does not accept a volume value -- likely extraction noise, not a real claim about this parameter."
e49ff25a5e699893,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Test first Get exact dosing Open Pool Chlorine Calculator Go deeper Advanced: Salt water vs chlorine pool Edge case: Hot tub chlorine too high Related Pool Chemistry Guides Related in this topic Chlorine for 30,000 gal pool Chlorine for 5,000 gal pool Chlorine for 7,000 gal pool Chlorine for 8,000 g…",salt,8000,8000,,unknown,both,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: salt does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
ac7ee9c4e65ef35f,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Adjust toward the recommended 1–3 ppm range for most pools.,,1,3,ppm,concentration,pool,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
e9825df8d3f61811,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"What This Means Free chlorine exists mainly as hypochlorous acid and hypochlorite—those forms kill bacteria, viruses, and algae while oxidizing sweat, oils, and debris.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a7d6ba8b2ffbee38,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"For a 15,000-gallon pool , label dosing and reference tables assume known volume, known product strength, and a clear starting point for ppm.",,15000,15000,,unknown,pool,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
88955db2e8d56a60,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Real pools rarely match every assumption: cyanuric acid (CYA) buffers UV loss but changes how much measured chlorine is immediately active; bather load, leaves, pollen, and warm water all raise sanitizer demand.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
1d06d24d16d93607,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Always measure current free chlorine before adding, then use the Pool Chlorine Calculator so ounces match your readings—not pool size alone.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
a5397891cd9339f4,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",ph,1,3,ppm,concentration,unspecified,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: ph does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
9676d1368c5cf226,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",ph,7.2,7.6,ph_units,ph_value,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
34427e1078d91f07,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"Recommended Levels Chlorine: 1–3 ppm free Recommended pH: 7.2–7.6 Total alkalinity: 80–120 ppm (typical) What Happens If Levels Are Off Running too little free chlorine leaves water vulnerable to bacteria, algae, and murky conditions.",total_alkalinity,80,120,ppm,concentration,unspecified,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
4c23a15eba2fd68d,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,"You may notice green or cloudy water, slippery walls, or a strong “chlorine smell” from chloramines when sanitizer cannot keep up with organic load.",,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
139148ef875cb5b4,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Repeated overdosing wastes chemicals and can throw off pH if you never retest between adds.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
ca096f086b71319c,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Misjudging pool volume leads to systematic under- or overdosing all season.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
19f52d8eb1a09b92,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html,Quick tips Test free chlorine and pH at least twice weekly during swim season; test more often after storms or heavy use.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
df4b10a659a963ce,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,"For a 18,000-gallon pool, dose depends on current ppm and target.",,18000,18000,,unknown,pool,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
ed3dda9d3da3156e,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,Most pools maintain free chlorine at 1–3 ppm —use the table or calculator for exact ounces.,free_chlorine,1,3,ppm,concentration,pool,RANGE,CORRECT_EXTRACTION,SUPPORTED,,false,
28291b89d7f56675,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,Dosing uses your pool volume and test results.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
71497fe17ff1e0e3,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,The table below estimates ounces from 0 ppm; run the calculator with your current ppm for a precise dose.,,0,0,ppm,concentration,unspecified,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
cad001f9a0e6f4e2,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,programmatic/chlorine/how-much-chlorine-for-18000-gallon-pool.html,"Test first Get exact dosing Open Pool Chlorine Calculator Go deeper Advanced: How to lower pool pH Edge case: Rain & pool chemistry Related Pool Chemistry Guides Related in this topic Chlorine for 8,000 gal pool Chlorine for 9,000 gal pool Green Pool How Much Chlorine High Chlorine How To Lower Shoc…",algae,8000,8000,gal,volume,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: algae does not accept a volume value -- likely extraction noise, not a real claim about this parameter."
