source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
scripts/generate-resource-pages.js,generator_script,(unmatched),3,ppm,"'Test chlorine levels (target 1–3 ppm)',",unspecified,chlorine,target_range,scripts/generate-resource-pages.js:58,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,total_alkalinity,120,ppm,"'Test total alkalinity (target 80–120 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:65,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,calcium_hardness,400,ppm,"'Test calcium hardness (target 200–400 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:66,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,cyanuric_acid,50,ppm,"'Test cyanuric acid / stabilizer (target 30–50 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:67,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,algae,70,°f,"'Open the pool when daytime temps consistently exceed 70°F to prevent algae.',",pool,unspecified,target_range,scripts/generate-resource-pages.js:109,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,total_alkalinity,120,ppm,"'Test and adjust total alkalinity (80–120 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:134,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,cyanuric_acid,50,ppm,"'Test and adjust cyanuric acid (30–50 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:135,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,calcium_hardness,400,ppm,"'Test and adjust calcium hardness (200–400 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:136,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,(unmatched),3,ppm,"'Confirm chlorine is at 1–3 ppm before swimming',",unspecified,chlorine,target_range,scripts/generate-resource-pages.js:137,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,total_alkalinity,120,ppm,"'Adjust total alkalinity to 80–120 ppm',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:161,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,calcium_hardness,400,ppm,"'Adjust calcium hardness to 200–400 ppm',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:162,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,(unmatched),3,ppm,"'Test chlorine (target 1–3 ppm)',",unspecified,chlorine,target_range,scripts/generate-resource-pages.js:211,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generate-resource-pages.js,generator_script,total_alkalinity,120,ppm,"'Test total alkalinity (target 80–120 ppm)',",unspecified,unspecified,target_range,scripts/generate-resource-pages.js:213,scripts/generate-resource-pages.js,claim,CONTEXTUAL
scripts/generate-resource-pages.js,generator_script,(unmatched),3,ppm,"'Do not swim until chlorine drops back to 1–3 ppm.',",unspecified,chlorine,target_range,scripts/generate-resource-pages.js:281,scripts/generate-resource-pages.js,claim,REQUIRES_REVIEW
scripts/generators/explanation-cluster-config.js,generator_script,sanitizer,120,ppm,a: 'Many pools use 80–120 ppm; follow your surface and sanitizer system.',unspecified,unspecified,target_range,scripts/generators/explanation-cluster-config.js:144,scripts/generators/explanation-cluster-config.js,claim,REQUIRES_REVIEW
scripts/generators/generate-behavior-pages.js,generator_script,free_chlorine,3,ppm,"{ html: 'Free chlorine: <strong>1–3 ppm</strong> (pools)' },",unspecified,chlorine,target_range,scripts/generators/generate-behavior-pages.js:83,scripts/generators/generate-behavior-pages.js,claim,CONTEXTUAL
scripts/generators/generate-chlorine-pages.js,generator_script,free_chlorine,0,ppm,"'<div class=""output-panel serp-explanation""><h3>Dosage reference (from 0 ppm)</h3><p>Typical pool range: <strong>1–3 ppm</strong> free chlor",pool,chlorine,target_range,scripts/generators/generate-chlorine-pages.js:38,scripts/generators/generate-chlorine-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-chlorine-pages.js,generator_script,free_chlorine,3,ppm,"'<div class=""output-panel serp-explanation""><h3>Dosage reference (from 0 ppm)</h3><p>Typical pool range: <strong>1–3 ppm</strong> free chlor",pool,chlorine,target_range,scripts/generators/generate-chlorine-pages.js:38,scripts/generators/generate-chlorine-pages.js,claim,CONTEXTUAL
scripts/generators/generate-chlorine-pages.js,generator_script,free_chlorine,3,ppm,"'-gallon pool, dose depends on current ppm and target. Most pools maintain free chlorine at <strong>1–3 ppm</strong>—use the table or calcul",pool,chlorine,target_range,scripts/generators/generate-chlorine-pages.js:79,scripts/generators/generate-chlorine-pages.js,claim,CONTEXTUAL
scripts/generators/generate-chlorine-pages.js,generator_script,(unmatched),0,gallons,"q: 'How much chlorine per 1,000 gallons?',",unspecified,chlorine,target_range,scripts/generators/generate-chlorine-pages.js:91,scripts/generators/generate-chlorine-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-chlorine-pages.js,generator_script,(unmatched),3,ppm,"'Chlorine: <strong>1–3 ppm</strong> free <span class=""badge"">Recommended</span>'",unspecified,chlorine,target_range,scripts/generators/generate-chlorine-pages.js:180,scripts/generators/generate-chlorine-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-chlorine-pages.js,generator_script,total_alkalinity,120,ppm,{ html: 'Total alkalinity: <strong>80–120 ppm</strong> (typical)' },unspecified,unspecified,target_range,scripts/generators/generate-chlorine-pages.js:183,scripts/generators/generate-chlorine-pages.js,claim,CONTEXTUAL
scripts/generators/generate-explanation-pages.js,generator_script,free_chlorine,3,ppm,"{ html: 'Free chlorine: <strong>1–3 ppm</strong> (pools)' },",unspecified,chlorine,target_range,scripts/generators/generate-explanation-pages.js:125,scripts/generators/generate-explanation-pages.js,claim,CONTEXTUAL
scripts/generators/generate-explanation-pages.js,generator_script,total_alkalinity,120,ppm,{ html: 'Total alkalinity: <strong>80–120 ppm</strong> (typical)' },unspecified,unspecified,target_range,scripts/generators/generate-explanation-pages.js:127,scripts/generators/generate-explanation-pages.js,claim,CONTEXTUAL
scripts/generators/generate-hot-tub-pages.js,generator_script,free_chlorine,5,ppm,"'<div class=""output-panel serp-explanation""><h3>Chlorine reference (hot tub)</h3><p>Spas often target <strong>3–5 ppm</strong> free chlorine",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:49,scripts/generators/generate-hot-tub-pages.js,claim,CONTEXTUAL
scripts/generators/generate-hot-tub-pages.js,generator_script,free_chlorine,0,ppm,"'<div class=""output-panel serp-explanation""><h3>Chlorine reference (hot tub)</h3><p>Spas often target <strong>3–5 ppm</strong> free chlorine",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:49,scripts/generators/generate-hot-tub-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-hot-tub-pages.js,generator_script,free_chlorine,5,ppm,"'-gallon hot tub, sanitizer dose depends on test results and target ppm. Many spas run <strong>3–5 ppm</strong> free chlorine—verify before ",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:79,scripts/generators/generate-hot-tub-pages.js,claim,CONTEXTUAL
scripts/generators/generate-hot-tub-pages.js,generator_script,(unmatched),0,ppm,"'    <p class=""serp-direct"">Hot tub water chemistry changes fast in small volume. Use the table as a reference from 0 ppm, then plug real re",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:82,scripts/generators/generate-hot-tub-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-hot-tub-pages.js,generator_script,(unmatched),100,gallons,"q: 'How much chlorine per 100 gallons in a spa?',",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:91,scripts/generators/generate-hot-tub-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-hot-tub-pages.js,generator_script,ph,0,ppm,"'-gallon hot tub</strong> holds far less water than a pool, so each bather, product, and top-off changes sanitizer and pH much faster. The r",both,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:163,scripts/generators/generate-hot-tub-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-hot-tub-pages.js,generator_script,free_chlorine,5,ppm,"'Free chlorine (spas): <strong>3–5 ppm</strong> <span class=""badge"">Common</span>'",hot_tub,chlorine,target_range,scripts/generators/generate-hot-tub-pages.js:170,scripts/generators/generate-hot-tub-pages.js,claim,CONTEXTUAL
scripts/generators/generate-ph-pages.js,generator_script,total_alkalinity,120,ppm,"{ html: 'Total alkalinity: <strong>80–120 ppm</strong> (typical)' },",unspecified,unspecified,target_range,scripts/generators/generate-ph-pages.js:178,scripts/generators/generate-ph-pages.js,claim,CONTEXTUAL
scripts/generators/generate-ph-pages.js,generator_script,free_chlorine,3,ppm,{ html: 'Free chlorine: <strong>1–3 ppm</strong> (pools)' },unspecified,chlorine,target_range,scripts/generators/generate-ph-pages.js:179,scripts/generators/generate-ph-pages.js,claim,CONTEXTUAL
scripts/generators/generate-problem-pages.js,generator_script,free_chlorine,3,ppm,"{ html: 'Free chlorine (pools): <strong>1–3 ppm</strong>' },",unspecified,chlorine,target_range,scripts/generators/generate-problem-pages.js:85,scripts/generators/generate-problem-pages.js,claim,CONTEXTUAL
scripts/generators/generate-problem-pages.js,generator_script,total_alkalinity,120,ppm,{ html: 'Total alkalinity: <strong>80–120 ppm</strong> (typical)' },unspecified,unspecified,target_range,scripts/generators/generate-problem-pages.js:87,scripts/generators/generate-problem-pages.js,claim,CONTEXTUAL
scripts/generators/generate-shock-pages.js,generator_script,(unmatched),10,ppm,"'<div class=""output-panel serp-explanation""><h3>Shock dosage reference</h3><p>Standard shock raises chlorine by about <strong>10 ppm</strong",unspecified,chlorine,shock,scripts/generators/generate-shock-pages.js:47,scripts/generators/generate-shock-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-shock-pages.js,generator_script,(unmatched),0,gallons,"q: 'How much shock per 1,000 gallons?',",unspecified,unspecified,shock,scripts/generators/generate-shock-pages.js:90,scripts/generators/generate-shock-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-shock-pages.js,generator_script,(unmatched),0,gallons,"'</strong> units of shock product per 10,000 gallons (example). Real dosing depends on current chlorine and water quality.</p>' +",unspecified,chlorine,shock,scripts/generators/generate-shock-pages.js:134,scripts/generators/generate-shock-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-shock-pages.js,generator_script,algae,10,ppm,"'Pick standard (about 10 ppm raise) or double for heavy algae—per label.',",unspecified,unspecified,target_range,scripts/generators/generate-shock-pages.js:160,scripts/generators/generate-shock-pages.js,claim,REQUIRES_REVIEW
scripts/generators/generate-shock-pages.js,generator_script,free_chlorine,3,ppm,"'After shock: return to <strong>1–3 ppm</strong> free chlorine for swimming <span class=""badge"">Typical</span>'",unspecified,chlorine,shock,scripts/generators/generate-shock-pages.js:175,scripts/generators/generate-shock-pages.js,claim,CONTEXTUAL
scripts/generators/generate-shock-pages.js,generator_script,total_alkalinity,120,ppm,{ html: 'Total alkalinity: <strong>80–120 ppm</strong> (typical)' },unspecified,unspecified,target_range,scripts/generators/generate-shock-pages.js:178,scripts/generators/generate-shock-pages.js,claim,CONTEXTUAL
scripts/generators/problem-cluster-config.js,generator_script,free_chlorine,5,ppm,"'To fix a green pool, you typically need shock treatment with about 2–3× normal chlorine levels. In most pools, you temporarily hold free ch",pool,chlorine,shock,scripts/generators/problem-cluster-config.js:18,scripts/generators/problem-cluster-config.js,claim,CONTEXTUAL
scripts/generators/problem-cluster-config.js,generator_script,ph,120,ppm,"'Low total alkalinity usually causes pH to swing quickly, etching or corrosion risk, and sometimes eye or skin irritation. Typically, total ",unspecified,unspecified,target_range,scripts/generators/problem-cluster-config.js:198,scripts/generators/problem-cluster-config.js,claim,REQUIRES_REVIEW
scripts/generators/problem-cluster-config.js,generator_script,total_alkalinity,120,ppm,'Use the alkalinity calculator with accurate gallons for predictable movement toward 80–120 ppm.',unspecified,unspecified,target_range,scripts/generators/problem-cluster-config.js:214,scripts/generators/problem-cluster-config.js,claim,CONTEXTUAL
scripts/generators/problem-cluster-config.js,generator_script,sanitizer,120,ppm,a: 'Many pools use 80–120 ppm; follow your surface and sanitizer system for specifics.',unspecified,unspecified,target_range,scripts/generators/problem-cluster-config.js:246,scripts/generators/problem-cluster-config.js,claim,REQUIRES_REVIEW
scripts/inject-authority-layer.js,generator_script,(unmatched),3,ppm,<li>Typical range: 1–3 ppm chlorine</li>,unspecified,chlorine,target_range,scripts/inject-authority-layer.js:16,scripts/inject-authority-layer.js,claim,REQUIRES_REVIEW
scripts/inject-calculator-related-tools.js,generator_script,(unmatched),0,gal,"ch10: ['../programmatic/chlorine/how-much-chlorine-for-10000-gallon-pool.html', 'Chlorine dose for 10,000 gal'],",pool,chlorine,target_range,scripts/inject-calculator-related-tools.js:19,scripts/inject-calculator-related-tools.js,claim,REQUIRES_REVIEW
scripts/inject-calculator-related-tools.js,generator_script,(unmatched),0,gal,"ch15: ['../programmatic/chlorine/how-much-chlorine-for-15000-gallon-pool.html', 'Chlorine dose for 15,000 gal'],",pool,chlorine,target_range,scripts/inject-calculator-related-tools.js:20,scripts/inject-calculator-related-tools.js,claim,REQUIRES_REVIEW
scripts/inject-calculator-related-tools.js,generator_script,(unmatched),0,gal,"sh10: ['../programmatic/shock/how-much-shock-for-10000-gallon-pool.html', 'Shock ounces for 10,000 gal'],",pool,unspecified,shock,scripts/inject-calculator-related-tools.js:21,scripts/inject-calculator-related-tools.js,claim,REQUIRES_REVIEW
