url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/glossary/oxidizer,glossary/oxidizer.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=159; task-support signals=[none].,1,"word_count=159, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=159; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/ozone,glossary/ozone.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=202; task-support signals=[none].,2,"word_count=202, heading_count=5.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=202; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/partial-drain,glossary/partial-drain.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=208; task-support signals=[none].,2,"word_count=208, heading_count=5.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=208; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/glossary/parts-per-million,glossary/parts-per-million.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=219; task-support signals=[none].,2,"word_count=219, heading_count=6.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=219; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/ph-bounce,glossary/ph-bounce.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=174; task-support signals=[none].,1,"word_count=174, heading_count=5.",3,3 sentence(s) with numeric ranges/units detected on page.,2,3 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=174; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/ph-increaser,glossary/ph-increaser.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=210; task-support signals=[none].,2,"word_count=210, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=210; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/ph,glossary/ph.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=232; task-support signals=[none].,2,"word_count=232, heading_count=6.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=232; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.9
https://waterbalancetools.com/glossary/phosphates,glossary/phosphates.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=206; task-support signals=[none].,2,"word_count=206, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=206; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/pink-slime,glossary/pink-slime.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=193; task-support signals=[none].,1,"word_count=193, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=193; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/pool-chemistry-reference,glossary/pool-chemistry-reference.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=163; task-support signals=[none].,1,"word_count=163, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=163; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/pool-maintenance-schedule,glossary/pool-maintenance-schedule.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=167; task-support signals=[none].,1,"word_count=167, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=167; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
https://waterbalancetools.com/glossary/pool-pump,glossary/pool-pump.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=217; task-support signals=[none].,2,"word_count=217, heading_count=6.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=217; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.8
https://waterbalancetools.com/glossary/pool-safety-equipment,glossary/pool-safety-equipment.html,glossary,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=189; task-support signals=[none].,1,"word_count=189, heading_count=5.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=160 chars, h1_count=1.",1,word_count=189; task-support signals=[none].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",1.7
